# ALMA, Llano de Chajnantor, alt. 5040m																		
# First column frequency in GHz.																		
# Following column(s) transmissions(s)																		
# First row PWVs																		
234.500	0.97984	0.96947	0.95877	0.94819	0.93773	0.92737	0.91713	0.90700	0.89698	0.88706	0.87726	0.86756	0.85796	0.82060	0.78483	0.75059	0.71781	0.68642
234.600	0.98121	0.97081	0.96009	0.94949	0.93900	0.92863	0.91836	0.90821	0.89817	0.88823	0.87841	0.86869	0.85907	0.82164	0.78580	0.75149	0.71865	0.68721
234.700	0.98215	0.97173	0.96100	0.95038	0.93987	0.92948	0.91920	0.90903	0.89897	0.88902	0.87918	0.86944	0.85981	0.82232	0.78643	0.75207	0.71918	0.68769
234.800	0.98276	0.97233	0.96158	0.95094	0.94042	0.93002	0.91973	0.90955	0.89947	0.88951	0.87966	0.86991	0.86027	0.82273	0.78679	0.75239	0.71946	0.68794
234.900	0.98308	0.97264	0.96188	0.95123	0.94070	0.93029	0.91998	0.90979	0.89971	0.88974	0.87988	0.87012	0.86047	0.82289	0.78693	0.75249	0.71954	0.68799
235.000	0.98309	0.97264	0.96188	0.95122	0.94068	0.93026	0.91995	0.90975	0.89966	0.88969	0.87981	0.87005	0.86039	0.82280	0.78681	0.75236	0.71938	0.68782
235.100	0.98270	0.97225	0.96148	0.95082	0.94028	0.92985	0.91954	0.90934	0.89925	0.88927	0.87940	0.86963	0.85997	0.82236	0.78637	0.75191	0.71894	0.68737
235.200	0.98212	0.97167	0.96089	0.95024	0.93970	0.92927	0.91895	0.90875	0.89866	0.88868	0.87880	0.86904	0.85938	0.82177	0.78578	0.75132	0.71835	0.68679
235.300	0.98069	0.97024	0.95947	0.94883	0.93829	0.92787	0.91757	0.90737	0.89729	0.88731	0.87745	0.86769	0.85804	0.82046	0.78450	0.75008	0.71713	0.68560
235.400	0.97782	0.96740	0.95665	0.94603	0.93552	0.92512	0.91484	0.90467	0.89460	0.88465	0.87481	0.86507	0.85544	0.81796	0.78208	0.74774	0.71487	0.68342
235.500	0.97168	0.96131	0.95063	0.94007	0.92962	0.91928	0.90905	0.89894	0.88893	0.87904	0.86925	0.85957	0.84999	0.81272	0.77704	0.74290	0.71022	0.67895
235.600	0.95534	0.94515	0.93463	0.92424	0.91396	0.90378	0.89372	0.88377	0.87393	0.86419	0.85456	0.84504	0.83562	0.79895	0.76385	0.73026	0.69812	0.66736
235.700	0.87179	0.86247	0.85287	0.84338	0.83399	0.82470	0.81551	0.80643	0.79744	0.78855	0.77976	0.77106	0.76246	0.72897	0.69693	0.66626	0.63691	0.60883
235.800	0.94891	0.93877	0.92831	0.91797	0.90774	0.89763	0.88762	0.87772	0.86793	0.85825	0.84867	0.83920	0.82983	0.79336	0.75846	0.72506	0.69310	0.66251
235.900	0.96987	0.95950	0.94880	0.93822	0.92776	0.91741	0.90718	0.89706	0.88704	0.87714	0.86734	0.85765	0.84807	0.81077	0.77508	0.74092	0.70824	0.67697
236.000	0.97835	0.96787	0.95708	0.94640	0.93584	0.92539	0.91506	0.90484	0.89473	0.88474	0.87485	0.86507	0.85540	0.81775	0.78172	0.74725	0.71426	0.68270
236.100	0.98124	0.97073	0.95990	0.94918	0.93858	0.92809	0.91773	0.90747	0.89732	0.88729	0.87737	0.86755	0.85784	0.82006	0.78391	0.74931	0.71621	0.68454
236.200	0.98277	0.97223	0.96137	0.95063	0.94000	0.92950	0.91910	0.90882	0.89866	0.88860	0.87865	0.86882	0.85909	0.82122	0.78499	0.75032	0.71715	0.68542
236.300	0.98354	0.97298	0.96211	0.95135	0.94071	0.93019	0.91978	0.90948	0.89930	0.88923	0.87927	0.86942	0.85967	0.82176	0.78547	0.75076	0.71754	0.68577
236.400	0.98382	0.97326	0.96237	0.95160	0.94095	0.93042	0.92000	0.90969	0.89950	0.88942	0.87945	0.86959	0.85984	0.82188	0.78557	0.75082	0.71758	0.68578
236.500	0.98367	0.97310	0.96221	0.95143	0.94078	0.93024	0.91981	0.90950	0.89930	0.88922	0.87924	0.86938	0.85962	0.82165	0.78532	0.75056	0.71730	0.68549
236.600	0.98294	0.97237	0.96147	0.95070	0.94004	0.92950	0.91908	0.90877	0.89857	0.88848	0.87851	0.86865	0.85889	0.82092	0.78460	0.74984	0.71659	0.68479
236.700	0.98185	0.97128	0.96039	0.94962	0.93897	0.92843	0.91801	0.90771	0.89751	0.88743	0.87746	0.86760	0.85785	0.81990	0.78359	0.74886	0.71563	0.68384
236.800	0.97951	0.96896	0.95809	0.94734	0.93670	0.92619	0.91578	0.90549	0.89532	0.88525	0.87530	0.86546	0.85572	0.81784	0.78160	0.74692	0.71376	0.68203
236.900	0.97476	0.96425	0.95343	0.94272	0.93213	0.92165	0.91129	0.90105	0.89091	0.88089	0.87098	0.86118	0.85148	0.81376	0.77767	0.74315	0.71013	0.67854
237.000	0.96363	0.95323	0.94252	0.93193	0.92145	0.91109	0.90084	0.89070	0.88068	0.87076	0.86096	0.85126	0.84167	0.80435	0.76866	0.73451	0.70184	0.67060
237.100	0.92280	0.91284	0.90258	0.89242	0.88238	0.87245	0.86263	0.85291	0.84331	0.83381	0.82441	0.81512	0.80593	0.77017	0.73597	0.70324	0.67195	0.64202
237.200	0.92915	0.91911	0.90877	0.89854	0.88842	0.87841	0.86852	0.85873	0.84905	0.83948	0.83001	0.82065	0.81139	0.77536	0.74090	0.70794	0.67641	0.64625
237.300	0.96513	0.95470	0.94394	0.93331	0.92279	0.91239	0.90210	0.89193	0.88187	0.87192	0.86208	0.85235	0.84272	0.80528	0.76946	0.73520	0.70243	0.67109
